LIVONIA AV,FR4,6501.11363636
NEW LOTS AV,SU0,569.0
JUNIUS ST,MO0,124.0
ELDER AV,TU20,1479.0
ASTORIA DITMARS,TH12,11648.0
ELDER AV,WE0,874.5
NEREID AV,SA0,301.0
ATLANTIC AV,WE4,1747.0
36 AV,SU8,3941.0
103 ST-CORONA,TU16,11606.0
JAMAICA 179 ST,SA4,7568.0
116 ST-COLUMBIA,SA8,3460.76564215
1 AV,MO4,6151.0
28 ST,FR20,22204.9166667
BOWLING GREEN,FR16,54384.0
FLATBUSH AV-B.C,MO8,16687.75
EUCLID AV,FR16,6330.0
CATHEDRAL PKWY,FR4,14719.0
EASTN PKWY-MUSM,WE8,6971.0
MORGAN AV,SA8,5332.0
111 ST,MO8,16494.25
121 ST,MO8,2075.0
SUTTER AV-RUTLD,TU16,5634.0
ASTOR PL,SA0,3116.5
8 ST-NYU,TU0,1387.0
50 ST,TU8,32292.0
FOREST HILLS 71,SA20,7056.75
MYRTLE-WYCKOFF,TH20,6032.0
BEACH 90 ST,FR16,751.0
FOREST HILLS 71,SU12,13165.5
LIVONIA AV,MO12,2531.25
NEWARK C,TU20,199.161605287
GUN HILL RD,SU20,2572.75
61 ST WOODSIDE,TH8,19213.25
JAMAICA CENTER,SU12,16705.0
NEWARK HM HE,TH12,4457.46076622
METS-WILLETS PT,WE20,19550.5
WAKEFIELD/241,MO12,3842.0
NORWOOD 205 ST,MO16,4559.5
QUEENSBORO PLZ,SA16,8042.0
TIMES SQ-42 ST,SA8,26326.0
NEVINS ST,FR16,14465.0
LONGWOOD AV,TU20,1252.75
CORTELYOU RD,MO4,5349.0
MONTROSE AV,SU20,3358.0
GRAND ST,SU16,19549.0
BRONX PARK EAST,FR20,672.75
LORIMER ST,SA0,1584.5
71 ST,SU4,1745.0
KINGS HWY,TH8,33299.0
174 ST,TH8,5693.63407905
NOSTRAND AV,SU4,3484.0
ELMHURST AV,WE12,10069.0
CHRISTOPHER ST,WE12,12084.6232653
46 ST BLISS ST,TU20,3836.0
63 DR-REGO PARK,TU20,4546.0
FOREST HILLS 71,MO4,24060.25
CLASSON AV,SU8,1889.0
63 DR-REGO PARK,FR4,13164.0
FLATBUSH AV-B.C,TH12,15312.6455502
9TH STREET,WE12,3124.39980159
51 ST,TU8,11102.9007264
170 ST,MO20,4353.5
KNICKERBOCKER,FR12,4181.25
103 ST-CORONA,SA16,8932.0
STEINWAY ST,MO20,5670.0
40 ST LOWERY ST,WE4,8110.0
NEW LOTS,FR20,1608.5
59 ST,SU0,6937.0
ALLERTON AV,WE4,6939.5
BAY RIDGE-95 ST,MO16,2359.0
46 ST BLISS ST,MO4,10637.0
NEVINS ST,SA16,6971.0
ASTORIA BLVD,TU4,11169.0
B'WAY-LAFAYETTE,WE0,3309.25
15 ST-PROSPECT,FR16,4977.75
CITY / BUS,TH4,21532.5355081
CITY HALL,SA0,391.0
34 ST-HERALD SQ,TU16,210673.0
W 4 ST-WASH SQ,TH8,22593.25
BAYCHESTER AV,SU0,62.5
3 AV-149 ST,MO16,20258.0
PARKCHESTER,WE0,1824.25
42 ST-PORT AUTH,TH8,101953.0
SUTPHIN-ARCHER,TH8,25277.0
ZEREGA AV,TH4,3567.0
EAST BROADWAY,MO12,11658.0
BEACH 67 ST,SU8,1343.0
219 ST,MO12,2587.6875
ASTOR PL,MO12,11273.25
30 AV,FR0,675.0
96 ST,SU16,35914.5
168 ST,TH20,8766.0
66 ST-LINCOLN,SU16,14975.25
LACKAWANNA,MO20,1446.38107663
W 4 ST-WASH SQ,SA4,5604.5
PRESIDENT ST,FR0,136.0
28 ST,SU0,6392.25
ROCKAWAY BLVD,WE12,5674.25
BROAD ST,FR4,1142.5
ROCKAWAY PARK B,SU8,333.5
42 ST-BRYANT PK,TU12,31819.0
21 ST,WE20,1265.25
SUTTER AV-RUTLD,MO0,321.0
75 ST-ELDERTS,TU0,187.0
BAY 50 ST,SU20,455.5
BEDFORD AV,SA0,10034.0
5 AV/59 ST,TU12,22299.0
BAYCHESTER AV,WE8,4379.0
PRESIDENT ST,WE8,6137.0
3 AV,SU20,4657.0
UTICA AV,TU8,16645.0
NEWARK C,SU20,101.501390401
40 ST LOWERY ST,FR8,15161.0
PARKCHESTER,TU12,11227.0
HOUSTON ST,TH4,2408.5
BEACH 60 ST,SU20,604.0
39 AV,TU12,2659.0
MOSHOLU PKWY,MO16,6641.5
E 149 ST,TU16,3291.0
MOSHOLU PKWY,MO8,7103.0
E 149 ST,SU16,1819.5
NEWKIRK AV,WE12,5829.75
3 AV 138 ST,TU20,2536.0
PATH WTC 2,SA16,631.623136824
18 ST,MO0,530.0
GRAND ST,MO4,7096.0
FOREST HILLS 71,FR16,20520.0
72 ST,TH20,33296.0
BEACH 44 ST,SU16,244.0
85 ST-FOREST PK,FR16,2047.0
DITMAS AV,TH8,3031.75
33 ST-RAWSON ST,TH4,1686.0
AVENUE P,FR20,424.0
68ST-HUNTER CO,SA20,8192.25
CLEVELAND ST,TU8,3625.5
FRESH POND RD,TH8,7054.0
NORWOOD AV,SU4,1426.60625
15 ST-PROSPECT,SU0,368.25
FRANKLIN ST,WE4,1891.25
MT EDEN AV,SA8,4372.56
ALABAMA AV,WE0,389.5
53 ST,MO0,360.0
LEXINGTON AV/63,SU8,2951.0
EASTN PKWY-MUSM,TH20,2591.0
CONEY IS-STILLW,FR12,16429.0
WORLD TRADE CTR,WE8,9070.0
2 AV,SU0,6290.0
61 ST WOODSIDE,SA0,1279.25
VAN SICLEN AVE,SA16,1543.75
INTERVALE AV,TU12,3720.0
CONEY IS-STILLW,TH20,6817.0
30 AV,TU8,19354.0
169 ST,SU4,1916.0
45 ST,WE0,133.0
AVENUE U,SU0,643.75
DEKALB AV,TH4,19515.75
ROCKAWAY PARK B,SA8,368.378004974
DITMAS AV,WE20,705.25
SUTPHIN-ARCHER,SA8,11153.1870454
BLEECKER ST,WE16,21713.0
9TH STREET,TH12,3191.12616458
NEWKIRK PLAZA,WE16,6433.0
CROWN HTS-UTICA,SU4,6194.0
82 ST-JACKSON H,WE4,12562.0
PATH WTC,TH4,11989.8551441
5 AV/53 ST,MO8,4972.78683951
AVENUE M,TH12,6794.0
59 ST,TU20,43085.0
SENECA AVE,WE12,2084.0
TWENTY THIRD ST,TH4,1648.66373921
ZEREGA AV,FR16,1695.0
191 ST,SA0,387.0
LACKAWANNA,FR8,15501.6193244
METROPOLITAN AV,SA12,9588.5
TREMONT AV,TU20,2506.0
4 AV-9 ST,MO16,3991.0
WALL ST,MO8,20577.4722404
FRESH POND RD,TH20,1080.0
103 ST,TU12,30900.0
NECK RD,MO20,615.0
AVENUE J,WE12,5346.0
AVENUE X,TH0,115.0
KINGSTON AV,TU12,4043.0
NEPTUNE AV,SU20,275.0
WOODHAVEN BLVD,TU8,26380.25
FORDHAM RD,TU8,22981.0
BOTANIC GARDEN,TH12,2099.25
WOODHAVEN BLVD,TH12,23900.0
BEDFORD PK BLVD,WE0,1044.75
PRESIDENT ST,TH16,2871.0
AQUEDUCT RACETR,TH8,494.0
KINGSTON AV,SA0,240.0
NEWARK BM BW,MO0,2304.52971785
INTERVALE AV,TH0,383.25
AVENUE I,FR12,2246.75
8 AV,MO12,34838.0
33 ST-RAWSON ST,MO4,1106.0
E 149 ST,WE8,4677.75
JAMAICA VAN WK,SU4,1137.0
GRAND ST,FR0,2415.0
WEST FARMS SQ,FR8,7261.25
36 ST,SA4,6237.0
2 AV,MO8,13276.0
KEW GARDENS,MO12,18154.0
BAYCHESTER AV,SU4,74.0
DITMAS AV,TU12,2299.5
ZEREGA AV,SA16,953.0
RIT-MANHATTAN,SA0,771.5
155 ST,WE8,6532.17281986
CLINTON-WASH AV,SU16,4381.75
AVENUE I,MO16,1819.75
CRESCENT ST,WE0,639.5
CATHEDRAL PKWY,SA12,14730.0
125 ST,SA0,12989.0
79 ST,WE20,11311.25
CITY / BUS,MO16,7038.47484336
HUNTS POINT AV,WE8,10226.5
HOUSTON ST,WE4,2467.5
46 ST,FR4,10559.0
GRD CNTRL-42 ST,MO4,41135.25
137 ST CITY COL,MO16,10269.0
JKSN HT-ROOSVLT,FR16,40972.0
53 ST,TU16,6237.0
LONGWOOD AV,MO16,2432.5
66 ST-LINCOLN,FR16,27128.75
TOMPKINSVILLE,TH20,388.0
161/YANKEE STAD,TH12,22210.5664357
BAY 50 ST,TH8,3649.25
BEVERLY RD,SU12,2191.0
ASTOR PL,MO16,14785.25
NOSTRAND AV,TU0,1176.0
PRESIDENT ST,SA0,161.0
69 ST,WE20,1663.875
GATES AV,SA0,622.5
149/GRAND CONC,TH4,6232.0
CANARSIE-ROCKAW,SU12,5282.75
BEACH 67 ST,MO12,1799.0
BEVERLEY ROAD,SA0,135.0
BROOKLYN BRIDGE,SU4,517.0
NECK RD,TH12,2421.0
BAY RIDGE AV,TU0,220.0
STERLING ST,SA8,3783.0
EUCLID AV,WE0,485.0
PARSONS BLVD,FR20,1231.0
HIGH ST,FR4,2260.0
CORTLANDT ST,FR16,17526.25
ST LAWRENCE AV,WE16,2041.0
215 ST,TU16,2121.0
ATLANTIC AV,SU16,659.0
34 ST-HERALD SQ,SU4,5470.0
233 ST,FR4,6993.75
81 ST-MUSEUM,FR8,8936.5
CYPRESS HILLS,FR4,2049.0
9TH STREET,SU20,2881.63941799
CRESCENT ST,SU20,1058.0
18 AV,FR4,14952.75
40 ST LOWERY ST,TU8,15708.0
71 ST,SA0,155.0
36 ST,TH12,18268.6666667
25 ST,TH4,2298.0
145 ST,WE8,49723.0
ROOSEVELT ISLND,TU0,267.0
145 ST,TU20,12798.0
SPRING ST,MO0,929.0
EASTN PKWY-MUSM,TH4,2458.0
FREEMAN ST,TU20,1485.25
75 ST-ELDERTS,TH20,863.0
RIT-MANHATTAN,SU16,5471.5
175 ST,TU20,2789.0
AVENUE N,SA16,1117.25
FRANKLIN ST,TH16,9114.0
BEDFORD PK BLVD,TH8,12291.25
CENTRAL PK N110,WE12,8388.0
49 ST,TU8,13902.0
138/GRAND CONC,TH20,1124.0
BROOKLYN BRIDGE,FR4,2313.0
233 ST,FR20,1438.0
75 ST-ELDERTS,SU16,1048.0
BOROUGH HALL,MO12,29600.0
BEDFORD AV,SU16,25729.0
NEW UTRECHT AV,FR8,5325.87565828
PARKCHESTER,MO12,11132.5
238 ST,SU12,1595.75
WESTCHESTER SQ,SA16,2497.0
2 AV,TU4,7297.0
FREEMAN ST,FR16,3758.0
CLARK ST,SU0,673.0
BEACH 44 ST,FR16,470.0
ST LAWRENCE AV,TU4,6111.0
14TH STREET,TH0,2100.24665241
JUNIUS ST,SA20,671.0
8 AV,FR20,22036.75
104 ST,FR8,4225.0
FOREST HILLS 71,WE0,2082.75
FULTON ST,SA16,41507.625
86 ST,MO0,5187.0
QUEENSBORO PLZ,FR0,1341.0
ROCKAWAY AV,FR12,10927.9473929
80 ST,TU8,4115.68586675
NOSTRAND AV,WE16,19434.0
174 ST,MO12,5773.75
96 ST,FR4,45855.75
34 ST-HUDSON YD,TH12,10001.0
RIT-ROOSEVELT,WE12,3468.40530244
AVENUE I,SU4,411.5
34 ST-HUDSON YD,WE0,626.0
14 ST,TH0,9204.5
NECK RD,TU16,2366.0
SUTTER AV-RUTLD,TU20,2411.0
WOODHAVEN BLVD,SU16,13582.3195458
15 ST-PROSPECT,WE16,4701.25
FAR ROCKAWAY,SU16,2294.0
TREMONT AV,SA0,815.25
NEW LOTS,SU20,1370.0
AVENUE N,TH20,854.0
47-50 STS ROCK,MO8,10843.3333333
LIBERTY AV,SU0,315.0
TWENTY THIRD ST,WE16,20146.7869554
ATL AV-BARCLAY,SA16,37375.0
MARBLE HILL-225,TU12,4877.0
BAY RIDGE-95 ST,FR0,133.0
MARBLE HILL-225,TH16,5249.0
METROPOLITAN AV,SU8,4997.5
36 ST,FR8,12389.7535971
BROADWAY JCT,SU4,2366.0
HARLEM 148 ST,FR0,134.0
ALLERTON AV,TH16,3586.75
MONTROSE AV,TH8,10401.5
NORWOOD AV,SA0,307.98125
BEACH 98 ST,MO0,65.5
FOREST AVE,FR8,4955.5
125 ST,FR16,85712.5
190 ST,MO4,3412.0
BUSHWICK AV,TU0,120.0
STERLING ST,TH20,1387.0
BAYCHESTER AV,TH4,5796.5
FORDHAM RD,WE16,21818.0
20 AV,TH0,205.25
JACKSON AV,SA20,1796.25
STEINWAY ST,TU16,13820.0
QUEENS PLAZA,TH20,5046.0
65 ST,TU20,834.820375222
81 ST-MUSEUM,MO20,6811.75
PELHAM BAY PARK,TH20,2477.0
WESTCHESTER SQ,SU20,1120.0
BROADWAY JCT,FR12,8625.0
ELMHURST AV,TH4,14496.6
SENECA AVE,TU16,1383.75
21 ST-QNSBRIDGE,MO0,448.0
PELHAM BAY PARK,FR16,5240.0
FT HAMILTON PKY,TH0,714.482142857
182-183 STS,TU4,6028.0
BRIARWOOD,WE8,7587.0
CHRISTOPHER ST,SA20,13123.8463624
JUNCTION BLVD,SA8,19342.0
EAST BROADWAY,TU8,15948.0
65 ST,MO4,4063.25
FT HAMILTON PKY,WE12,10637.6964286
111 ST,MO12,10130.0
LORIMER ST,FR12,9784.25
CORTLANDT ST,SU0,836.25
CONEY IS-STILLW,WE20,8015.75
EXCHANGE PLACE,MO16,23390.695575
FRESH POND RD,WE4,9918.5
82 ST-JACKSON H,FR16,15842.0
VAN SICLEN AV,SU20,1706.0
BEVERLY RD,SA20,1273.0
NEWARK HM HE,SA16,3473.2864418
SUTPHIN BLVD,TH0,401.0
40 ST LOWERY ST,SA4,2202.0
ST. GEORGE,SU4,1187.0
MOSHOLU PKWY,SU16,3577.0
PELHAM BAY PARK,TH12,5305.0
FLUSHING-MAIN,MO4,46212.5
7 AV,MO12,28267.5
51 ST,MO20,10216.1134719
TIMES SQ-42 ST,TH8,50359.0
PROSPECT AV,FR0,1261.875
AVENUE P,SU16,1122.0
CONEY IS-STILLW,TU0,2272.75
77 ST,SU12,21459.0
ELDER AV,TH12,5374.25
1 AV,MO16,24814.0
MARCY AV,WE8,14099.75
59 ST COLUMBUS,MO4,8140.0
BEACH 105 ST,SA8,121.0
KNICKERBOCKER,FR4,4483.25
JACKSON AV,MO16,3811.25
RIT-ROOSEVELT,TH12,4070.5
CENTRAL PK N110,SA16,7613.0
BUHRE AV,SU12,1254.25
BRIARWOOD,TH16,2601.0
BEDFORD PK BLVD,FR16,8322.5
CENTRAL AV,FR4,4376.25
174-175 STS,TU16,4779.0
AVENUE N,TU4,4711.25
1 AV,WE16,30051.0
30 AV,MO4,9162.0
DITMAS AV,FR12,2390.75
NECK RD,FR12,2434.0
KINGSTON AV,TH12,4239.0
NEWARK HW BMEBE,MO12,1925.17023828
30 AV,TH4,12218.0
52 ST,TU0,535.75
PROSPECT AV,FR20,3372.0
BAY RIDGE-95 ST,MO0,124.0
FOREST HILLS 71,TU16,20065.8333333
OZONE PK LEFFRT,SU4,1806.0
21 ST-QNSBRIDGE,SA16,4649.0
AQUEDUCT RACETR,WE4,786.0
ELDER AV,FR16,3854.75
34 ST-HUDSON YD,SA8,2665.0
ROCKAWAY AV,SA16,5288.55837912
BERGEN ST,WE0,902.0
BUHRE AV,MO8,3132.0
V.CORTLANDT PK,WE16,4651.0
KEW GARDENS,SU20,3963.375
JAY ST-METROTEC,WE16,73622.5
ST LAWRENCE AV,MO4,4531.0
THIRTY ST,TU4,3941.42853706
20 AV,TU12,4729.25
51 ST,SA12,11341.7476636
INTERVALE AV,MO16,2548.25
BEACH 36 ST,FR8,887.0
8 AV,SU20,17273.25
75 ST-ELDERTS,SU0,172.0
225 ST,MO0,551.25
E 143/ST MARY'S,TH16,1096.0
39 AV,MO0,196.0
PARKSIDE AV,SU0,539.0
JACKSON AV,MO8,4885.25
BURKE AV,TU4,5393.0
30 AV,SA20,4894.0
GRAHAM AV,WE4,5737.0
CANARSIE-ROCKAW,TH20,4100.25
NEWKIRK AV,TU12,5761.5
9 AV,FR0,461.75
SENECA AVE,SA0,142.75
74 ST-BROADWAY,SA8,2453.0
67 AV,SU20,1073.0
HEWES ST,FR8,2493.25
1 AV,WE0,2871.0
EXCHANGE PLACE,TH16,27954.9416709
ELMHURST AV,TU0,304.0
NEWARK C,WE20,431.282178605
KINGS HWY,MO16,16239.0
WOODLAWN,SA16,4897.0
116 ST-COLUMBIA,FR4,3031.5
AVENUE M,SU8,2050.0
ATL AV-BARCLAY,TH16,46917.0
ASTORIA BLVD,TU20,2551.0
36 AV,MO16,5790.0
55 ST,WE16,2634.0
CITY HALL,FR16,11951.0
ORCHARD BEACH,SU4,0.0
GRAND-NEWTOWN,SA0,631.0
69 ST,SA8,4317.75
176 ST,TH20,1979.0
TWENTY THIRD ST,TU4,1889.2293811
AVENUE M,FR20,740.0
BRIARWOOD,SA0,121.0
219 ST,TU0,646.4375
71 ST,TH12,3636.0
ROCKAWAY AV,TH12,10357.765625
103 ST-CORONA,TU0,936.0
SIMPSON ST,TH20,3410.0
CRESCENT ST,MO12,3268.5
57 ST-7 AV,SU4,1209.0
170 ST,MO8,14859.0239673
63 DR-REGO PARK,SU0,519.0
OZONE PK LEFFRT,MO4,12322.0
NEPTUNE AV,SU4,368.0
JAMAICA VAN WK,SA0,342.75
NEWARK HM HE,TH0,637.620304233
EAST 105 ST,SA4,1425.25
FRANKLIN ST,SU4,281.0
RIT-ROOSEVELT,SU0,506.5
161/YANKEE STAD,WE8,18598.8453488
NECK RD,SA0,143.0
NEPTUNE AV,FR12,1598.25
HEWES ST,WE16,2492.75
4 AV-9 ST,TH4,1623.0
MIDDLETOWN RD,SA0,150.75
59 ST,TH12,65158.0
KINGS HWY,MO8,25924.6774194
BEACH 105 ST,SA20,143.0
MORGAN AV,MO0,695.0
23 ST,TU20,75515.5
170 ST,SU8,8623.0
PRINCE ST,WE8,6970.0
BURKE AV,SU16,1323.5
RIT-MANHATTAN,TH16,7068.5
NEWARK HM HE,TU8,2892.50008891
CASTLE HILL AV,SA20,1598.0
FLUSHING-MAIN,TH8,76725.0
BAY PKWY,SA4,8933.0
CANARSIE-ROCKAW,TU0,1702.25
AVENUE U,SU12,5931.75
53 ST,WE12,5535.0
72 ST,SU20,20677.25
75 AV,SU8,1660.0
67 AV,MO0,191.0
CITY / BUS,MO20,2865.6117516
50 ST,TH16,86692.0
PRESIDENT ST,SU4,506.0
PELHAM PKWY,SU0,1063.75
18 ST,TU20,4359.0
NEW LOTS,MO0,741.0
77 ST,TH16,46291.125
ZEREGA AV,MO20,528.0
34 ST-HUDSON YD,WE20,3980.0
CANARSIE-ROCKAW,MO20,3546.5
116 ST,MO0,3020.5
RIT-MANHATTAN,MO4,608.75
74 ST-BROADWAY,FR12,3158.0
80 ST,SU4,1234.75
KINGSBRIDGE RD,FR0,2180.75
23 ST,TU4,23969.0
LACKAWANNA,TH4,14682.8479944
NORWOOD AV,MO20,1120.10625
ALABAMA AV,TU20,1246.75
191 ST,WE12,7643.0
ATLANTIC AV,TU0,106.0
HALSEY ST,MO16,8950.75
BEACH 67 ST,SA16,2196.0
57 ST,MO12,10721.25
170 ST,SA20,4857.0
5 AV/59 ST,MO16,25783.5
18 ST,SA20,3013.0
90 ST-ELMHURST,FR8,19307.0
WINTHROP ST,SU8,2330.25
HOUSTON ST,TU20,10841.5
LEXINGTON AV/63,WE4,3018.0
E 143/ST MARY'S,FR12,1368.25
67 AV,TU16,5201.0
VAN SICLEN AVE,SU0,400.25
SOUTH FERRY,MO12,10795.25
14TH STREET,SA8,2532.35119048
INWOOD-207 ST,FR0,974.25
BAY PKWY,WE16,10756.25
34 ST-PENN STA,SA0,16361.3378378
55 ST,TH16,2652.0
21 ST-QNSBRIDGE,WE20,2941.0
86 ST,WE4,57064.75
W 8 ST-AQUARIUM,TH16,2907.0
WOODHAVEN BLVD,SA12,18331.5
WINTHROP ST,TU8,6505.75
HOUSTON ST,MO4,2004.5
HARLEM 148 ST,SU0,202.0
METROPOLITAN AV,MO8,8716.83559499
NEWARK HM HE,WE8,3223.89695767
CLASSON AV,MO20,1128.0
5 AV/59 ST,TU4,1505.5
ST. GEORGE,TH0,954.0
THIRTY ST,WE8,4323.31776354
CHRISTOPHER ST,SA8,4023.94814815
FOREST HILLS 71,FR8,27436.0692628
NEWARK BM BW,FR12,6491.77774559
DELANCEY/ESSEX,TU0,3943.5
AVENUE M,TH4,4275.0
ATLANTIC AV,TH20,536.0
NEPTUNE AV,MO20,389.5
163 ST-AMSTERDM,SA20,1248.5
CROWN HTS-UTICA,FR0,1272.0
BUHRE AV,SU20,431.75
ROCKAWAY AV,SU8,5222.65178571
AVENUE H,TH4,2836.0
E 180 ST,WE16,5340.5
COURT SQ,TH12,14321.0
BUHRE AV,WE0,335.25
EASTN PKWY-MUSM,TH12,4078.0
FLUSHING-MAIN,WE0,2514.0
PAVONIA/NEWPORT,WE8,22309.7559454
FLUSHING AV,TH8,9950.5
JOURNAL SQUARE,MO0,2216.26547737
THIRTY THIRD ST,FR4,6242.77003968
BRONX PARK EAST,SU12,1372.75
FRANKLIN ST,TU20,3792.25
NOSTRAND AV,SU20,6148.0
HEWES ST,SU4,368.5
125 ST,MO0,6483.0
AVENUE I,TH12,2173.75
HIGH ST,TH8,9035.0
MYRTLE AV,SU20,3124.0
JOURNAL SQUARE,FR8,29761.8732964
FAR ROCKAWAY,MO16,3976.0
163 ST-AMSTERDM,SA4,1965.0
65 ST,SU16,1505.25
WOODHAVEN BLVD,TH0,2282.25
65 ST,SA20,795.75
INTERVALE AV,WE0,354.0
42 ST-PORT AUTH,SA12,56491.5
CANARSIE-ROCKAW,MO8,10879.0
BROOK AV,MO16,4342.41937271
169 ST,TH4,9477.0
ASTORIA BLVD,SA4,2878.0
COURT SQ,TH20,6469.0
CHURCH AV,TH12,27965.0
AVENUE I,TU16,1928.0
AVENUE J,TH20,1811.0
UTICA AV,FR0,2051.5
86 ST,TU4,49674.75
AQUEDUCT RACETR,MO16,2364.0
PATH WTC 2,SU4,47.5311507937
75 AV,TU20,719.0
SHEPHERD AV,SA12,2089.5
61 ST WOODSIDE,FR16,12290.25
GRAND ARMY PLAZ,FR4,8789.15384615
GATES AV,TH8,7096.75
DEKALB AV,TH16,30525.0
2 AV,SA8,7046.0
BERGEN ST,FR16,14287.0
170 ST,MO12,13686.0
TWENTY THIRD ST,SU4,452.161143629
233 ST,TH20,1701.0
SPRING ST,WE20,15214.0
RALPH AV,SU0,829.5
PRINCE ST,FR12,17808.0
BAY PKWY,FR8,22694.8125
238 ST,MO4,5267.75
KEW GARDENS,FR20,4881.375
STERLING ST,FR16,4411.0
61 ST WOODSIDE,TU16,11210.75
TREMONT AV,WE16,5944.75
81 ST-MUSEUM,TH4,5433.25
BROAD ST,MO16,11459.75
170 ST,SA16,9003.75
JAY ST-METROTEC,SA16,24203.0
PRESIDENT ST,MO12,3229.0
MONTROSE AV,FR12,6206.0
CASTLE HILL AV,SU12,3522.0
COURT SQ,TU20,6260.0
CORTLANDT ST,SA4,635.5
42 ST-PORT AUTH,TU12,59870.0
AVENUE P,SU20,459.0
CHURCH AV,MO20,7769.25
GREENPOINT AV,TU0,431.0
18 AV,WE20,2836.25
33 ST,SU0,3449.375
GRAHAM AV,TU8,14130.0
YORK ST,FR0,1222.75
WAKEFIELD/241,FR4,6268.75
SIMPSON ST,WE12,9661.5
FRANKLIN AV,FR20,5180.25
169 ST,WE20,2140.0
WEST FARMS SQ,MO20,2684.75
BEDFORD-NOSTRAN,MO16,5464.0
ASTORIA DITMARS,FR20,3915.0
SHEPHERD AV,TH16,1902.25
WALL ST,SA0,2485.0
BEACH 44 ST,MO0,60.0
175 ST,SU0,431.0
GATES AV,MO8,5955.5
RIT-MANHATTAN,TH4,612.0
BEACH 25 ST,SA16,705.0
YORK ST,SA16,8215.25
33 ST,FR4,10202.0
EAST 105 ST,SU16,1225.25
THIRTY ST,TH20,11711.3276856
BERGEN ST,FR8,16668.2331316
CLEVELAND ST,TU16,2134.75
ATLANTIC AV,TU12,1130.0
COURT SQ,MO20,4750.0
ROCKAWAY BLVD,TH20,2318.25
149/GRAND CONC,SU12,5542.0
FRESH POND RD,FR0,390.75
CANARSIE-ROCKAW,TH4,18017.5
INTERVALE AV,MO20,1039.0
BROADWAY JCT,FR4,8575.0
2 AV,FR16,20336.0
NEPTUNE AV,TH12,1667.5
33 ST-RAWSON ST,TU8,5920.0
METROPOLITAN AV,TH12,9892.75
ROCKAWAY BLVD,SU12,3237.0
KINGSBRIDGE RD,SA8,11537.5
CHURCH AV,WE12,27513.8333333
HALSEY ST,FR12,11690.5
9TH STREET,FR12,3772.8778417
BOTANIC GARDEN,SA12,1187.25
5 AV/59 ST,FR12,23357.0
59 ST COLUMBUS,SA8,24864.0
GATES AV,TH4,6553.75
VERNON-JACKSON,TH16,14152.0
BEACH 25 ST,TH0,134.0
49 ST,TH0,3596.0
183 ST,SA16,3194.0
E 143/ST MARY'S,MO16,931.75
BEACH 98 ST,SU16,1253.75
NEW LOTS,FR12,4384.0
SENECA AVE,SU12,1256.25
WOODHAVEN BLVD,MO12,21647.75
ROOSEVELT ISLND,SA12,4750.0
190 ST,SA4,1012.0
CROWN HTS-UTICA,MO0,1336.0
JUNIUS ST,WE8,3487.0
CORTLANDT ST,TU8,5177.79353234
ASTORIA BLVD,FR4,9980.0
BROADWAY,MO8,21305.25
85 ST-FOREST PK,SU20,616.0
5 AV/53 ST,TH0,1499.0
WAKEFIELD/241,SU4,1816.25
PELHAM PKWY,TH16,9706.5
WAKEFIELD/241,WE0,967.75
VAN SICLEN AVE,SA20,955.75
NEWKIRK PLAZA,MO16,4489.25
BRONX PARK EAST,FR12,2258.75
RALPH AV,MO12,4488.25
FRESH POND RD,TU16,2493.25
CANARSIE-ROCKAW,TH12,10156.75
225 ST,SA4,2035.0
MARBLE HILL-225,TH0,126.0
72 ST,SA12,37444.75
BRONX PARK EAST,MO4,3325.0
EASTCHSTER/DYRE,WE8,3718.25
BURNSIDE AV,SU20,2672.0
PARK PLACE,WE8,3769.125
NEWARK HM HE,TH20,194.945634921
WINTHROP ST,SA20,1416.0
HUNTERS PT AV,TU4,9172.0
E 143/ST MARY'S,SU20,198.5
85 ST-FOREST PK,SA4,2183.0
SIMPSON ST,TH12,10016.75
MORRIS PARK,TU0,63.75
65 ST,SU0,229.25
PELHAM PKWY,TH20,4305.5
HOUSTON ST,FR4,2167.25
75 ST-ELDERTS,WE0,195.0
14 ST,SU4,4070.0
9 AV,WE4,7475.25
167 ST,FR16,15006.6666667
155 ST,SU16,3265.75
MYRTLE AV,MO4,9658.75
NEWARK HM HE,SU16,4049.2454643
170 ST,FR12,15286.5
55 ST,SU4,289.0
FOREST AVE,WE4,6649.75
AVENUE J,SU12,2778.0
HARRISON,FR8,11368.0235161
ST LAWRENCE AV,SA16,1904.0
JAMAICA 179 ST,TU12,11834.0
PARKSIDE AV,SU8,2629.75
HUNTS POINT AV,SA4,4084.0
CHAMBERS ST,TU8,43578.5033797
7 AV,TU8,30120.75
ST. GEORGE,TH16,21446.0
CROWN HTS-UTICA,TH0,1242.0
20 AV,MO8,7374.0
BEACH 105 ST,MO8,144.127659574
JUNCTION BLVD,TH12,14416.0
ALABAMA AV,MO8,1759.5
MYRTLE-WYCKOFF,SU0,1821.0
JACKSON AV,TH12,5968.5
61 ST WOODSIDE,TU4,22024.0
3 AV 138 ST,SA8,4768.5
SHEEPSHEAD BAY,TU4,20603.5
42 ST-PORT AUTH,WE8,89608.9962111
W 4 ST-WASH SQ,FR16,51824.75
116 ST,TH0,3716.0
49 ST,WE0,3277.0
5 AVE,WE12,10392.0
8 ST-NYU,TH4,3057.0
53 ST,FR12,5712.0
KINGSTON AV,MO16,3620.0
233 ST,TU12,3994.72875817
ELMHURST AV,TH12,9917.0
