STATION,SHIFT,COMB_SCORE,SCHOOLS,BUSINESS,TRAFFIC
CATHEDRAL PKWY,MO8,0.765825,2,0,15949.5
57 ST,SU4,0.765516666667,3,0,931.0
BLEECKER ST,SA16,0.765316666667,1,12,12919.0
LAFAYETTE AV,TH0,0.765104166667,3,0,906.25
103 ST-CORONA,WE12,0.7651,2,0,15906.0
21 ST,SA20,0.7650625,3,0,903.75
NEVINS ST,SU0,0.76505,3,0,903.0
77 ST,WE16,0.7650125,0,0,45900.75
BEDFORD PK BLVD,SU0,0.765011840306,3,0,900.710418376
BEDFORD PK BLVD,MO0,0.764583333333,3,0,875.0
161/YANKEE STAD,TH16,0.76439875,1,0,30863.925
LAFAYETTE AV,SA0,0.764308333333,3,0,858.5
96 ST,FR4,0.7642625,0,0,45855.75
77 ST,TH12,0.764089583333,0,0,45845.375
NOSTRAND AV,FR8,0.764083333333,1,0,30845.0
LAFAYETTE AV,FR0,0.764054166667,3,0,843.25
LAFAYETTE AV,SA4,0.7638875,3,0,833.25
W 4 ST-WASH SQ,FR0,0.763866666667,2,2,12832.0
21 ST,TH8,0.7637375,3,0,824.25
CORTLANDT ST,MO16,0.763733333333,1,10,15824.0
CANAL ST,SU20,0.763733333333,1,3,26324.0
21 ST,WE8,0.763506666667,3,0,810.4
FRANKLIN AV,MO8,0.763491666667,2,0,15809.5
BEDFORD PK BLVD,SA0,0.763195833333,3,0,791.75
LAFAYETTE AV,WE0,0.763095833333,3,0,785.75
21 ST,FR8,0.763,3,0,780.0
LAFAYETTE AV,MO0,0.762554166667,3,0,753.25
BEDFORD AV,TU8,0.762366666667,1,0,30742.0
21 ST,TU8,0.762157152119,3,0,729.429127169
WORLD TRADE CTR,MO16,0.76215,1,3,26229.0
CHRISTOPHER ST,TU20,0.76214527318,2,2,12728.7163908
WALL ST,FR4,0.761866666667,1,15,8212.0
FLUSHING-MAIN,MO16,0.76175,0,0,45705.0
21 ST,WE4,0.761635416667,3,0,698.125
NEVINS ST,FR0,0.76155,3,0,693.0
21 ST,SA8,0.761516666667,3,0,691.0
21 ST,SU20,0.761491666667,3,0,689.5
DEKALB AV,MO4,0.7613625,2,0,15681.75
ATL AV-BARCLAY,SU8,0.761316666667,2,0,15679.0
CHRISTOPHER ST,TU12,0.761041106783,2,2,12662.466407
VERNON-JACKSON,TH16,0.760866666667,2,1,14152.0
LAFAYETTE AV,TU0,0.760795833333,3,0,647.75
21 ST,MO8,0.760725,3,0,643.5
CATHEDRAL PKWY,TH4,0.760708333333,2,0,15642.5
21 ST,TH4,0.760670833333,3,0,640.25
21 ST,FR4,0.7605625,3,0,633.75
103 ST-CORONA,SA8,0.76055,2,0,15633.0
NEVINS ST,WE0,0.760466666667,3,0,628.0
59 ST,WE20,0.7604,0,0,45624.0
NEVINS ST,TH0,0.760216666667,3,0,613.0
8 AV,TU16,0.7601125,0,0,45606.75
NEVINS ST,TU0,0.759966666667,3,0,598.0
VERNON-JACKSON,WE16,0.759783333333,2,1,14087.0
21 ST-QNSBRIDGE,TH0,0.759683333333,3,0,581.0
21 ST,TU4,0.7596125,3,0,576.75
NEVINS ST,SU4,0.759533333333,3,0,572.0
21 ST-QNSBRIDGE,FR0,0.75945,3,0,567.0
LAFAYETTE AV,SU4,0.759329166667,3,0,559.75
CANAL ST,TU8,0.759142294348,1,3,26048.5376609
103 ST,TH20,0.758998835785,2,0,15539.9301471
21 ST-QNSBRIDGE,WE0,0.758966666667,3,0,538.0
21 ST,MO4,0.758966666667,3,0,538.0
QUEENS PLAZA,TU12,0.758891666667,2,0,15533.5
21 ST,SU8,0.758816666667,3,0,529.0
116 ST,WE20,0.7587875,2,0,15527.25
21 ST-QNSBRIDGE,SA0,0.75875,3,0,525.0
HIGH ST,TU16,0.7587,2,2,12522.0
21 ST-QNSBRIDGE,SU0,0.7586,3,0,516.0
116 ST-COLUMBIA,MO16,0.758195833333,2,0,15491.75
21 ST,WE0,0.758032916667,3,0,481.975
103 ST,SU16,0.757958333333,2,0,15477.5
183 ST,SU0,0.757883333333,3,0,473.0
21 ST,FR0,0.7578625,3,0,471.75
183 ST,SA0,0.757816666667,3,0,469.0
NEVINS ST,MO0,0.757583333333,3,0,455.0
21 ST-QNSBRIDGE,TU0,0.7575,3,0,450.0
21 ST-QNSBRIDGE,MO0,0.757466666667,3,0,448.0
183 ST,MO0,0.75745,3,0,447.0
21 ST,TH0,0.7574375,3,0,446.25
FLUSHING-MAIN,TU12,0.757383333333,0,0,45443.0
CANAL ST,MO8,0.756800647973,1,3,25908.0388784
183 ST,TU0,0.7568,3,0,408.0
183 ST,FR0,0.756766666667,3,0,406.0
21 ST,TU0,0.7566,3,0,396.0
21 ST,SU0,0.756529166667,3,0,391.75
183 ST,TH0,0.7565,3,0,390.0
77 ST,WE12,0.756429166667,0,0,45385.75
W 4 ST-WASH SQ,SA0,0.756341666667,2,2,12380.5
182-183 STS,SA0,0.756316666667,3,0,379.0
21 ST,SA0,0.756308333333,3,0,378.5
183 ST,WE0,0.756266666667,3,0,376.0
145 ST,TU12,0.756233333333,1,0,30374.0
FLUSHING-MAIN,FR12,0.7562,0,0,45372.0
182-183 STS,SU0,0.756,3,0,360.0
HOYT-SCHER,TH16,0.755966666667,2,0,15358.0
182-183 STS,FR0,0.75585,3,0,351.0
182-183 STS,TU0,0.755816666667,3,0,349.0
QUEENS PLAZA,TH12,0.755595833333,2,0,15335.75
BROAD ST,FR12,0.7555875,1,14,9335.25
182-183 STS,TH0,0.755583333333,3,0,335.0
HIGH ST,MO16,0.75555,2,2,12333.0
182-183 STS,MO0,0.755366666667,3,0,322.0
21 ST,SA4,0.7553125,3,0,318.75
21 ST,MO0,0.7548375,3,0,290.25
182-183 STS,WE0,0.7548,3,0,288.0
77 ST,TU16,0.7548,0,0,45288.0
21 ST,SU4,0.754345833333,3,0,260.75
FLUSHING-MAIN,WE12,0.754333333333,0,0,45260.0
COURT SQ,FR12,0.75425,2,0,15255.0
QUEENSBORO PLZ,MO16,0.754033333333,2,0,15242.0
W 4 ST-WASH SQ,MO4,0.753158333333,2,2,12189.5
YORK ST,FR16,0.752608333333,2,1,13656.5
59 ST,SU12,0.752283333333,0,0,45137.0
VERNON-JACKSON,TU16,0.75225,2,1,13635.0
CHRISTOPHER ST,TH12,0.751881799512,2,2,12112.9079707
FRANKLIN AV,FR12,0.7514625,2,0,15087.75
CHRISTOPHER ST,WE12,0.751410387755,2,2,12084.6232653
116 ST-COLUMBIA,FR16,0.7502125,2,0,15012.75
77 ST,FR12,0.749828064903,0,0,44989.6838942
BLEECKER ST,WE20,0.749816666667,1,12,11989.0
116 ST,TU20,0.749154166667,2,0,14949.25
116 ST-COLUMBIA,TH12,0.748733333333,2,0,14924.0
HOYT-SCHER,WE16,0.7484,2,0,14904.0
RECTOR ST,SA16,0.748233333333,1,14,8894.0
QUEENS PLAZA,WE12,0.748016666667,2,0,14881.0
BOWLING GREEN,TH20,0.74705,1,12,11823.0
BLEECKER ST,TH12,0.746566666667,1,12,11794.0
HOYT-SCHER,TU16,0.746483333333,2,0,14789.0
WALL ST,MO4,0.74625,1,15,7275.0
QUEENS PLAZA,TU16,0.746241666667,2,0,14774.5
HIGH ST,FR16,0.746033333333,2,2,11762.0
CHRISTOPHER ST,SU16,0.745969411405,2,2,11758.1646843
QUEENSBORO PLZ,FR12,0.745883333333,2,0,14753.0
CATHEDRAL PKWY,SA12,0.7455,2,0,14730.0
CATHEDRAL PKWY,FR4,0.745316666667,2,0,14719.0
QUEENS PLAZA,FR12,0.74530625,2,0,14718.375
96 ST,SA16,0.744966666667,0,0,44698.0
W 4 ST-WASH SQ,TH0,0.74435,2,2,11661.0
DEKALB AV,SU8,0.74435,2,0,14661.0
HOYT-SCHER,FR16,0.744183333333,2,0,14651.0
W 4 ST-WASH SQ,SA8,0.7441375,2,2,11648.25
WALL ST,TU4,0.743013130987,1,15,7080.78785924
145 ST,SA12,0.74285,1,0,29571.0
116 ST-COLUMBIA,FR12,0.742475,2,0,14548.5
QUEENS PLAZA,WE16,0.7424125,2,0,14544.75
QUEENS PLAZA,TH16,0.7421125,2,0,14526.75
TREMONT AV,WE4,0.741920833333,2,0,14515.25
CORTLANDT ST,FR12,0.741775,1,10,14506.5
BLEECKER ST,WE12,0.741183333333,1,12,11471.0
BOROUGH HALL,TH20,0.740983333333,2,0,14459.0
116 ST-COLUMBIA,TU12,0.740275,2,0,14416.5
COURT SQ,WE12,0.740166666667,2,0,14410.0
SPRING ST,MO12,0.739816666667,1,7,18889.0
TREMONT AV,TU4,0.739770833333,2,0,14386.25
116 ST-COLUMBIA,WE12,0.7393875,2,0,14363.25
COURT SQ,TH12,0.738683333333,2,0,14321.0
77 ST,TU12,0.738629166667,0,0,44317.75
BOROUGH HALL,WE20,0.7385,2,0,14310.0
JAY ST-METROTEC,SA8,0.738466666667,2,0,14308.0
BERGEN ST,FR16,0.738116666667,2,0,14287.0
BERGEN ST,TH16,0.737966666667,2,0,14278.0
BOWLING GREEN,WE20,0.737016666667,1,12,11221.0
137 ST CITY COL,TH8,0.736795833333,2,0,14207.75
CHRISTOPHER ST,FR20,0.736695611772,2,2,11201.7367063
YORK ST,MO16,0.736154166667,2,1,12669.25
BLEECKER ST,TU12,0.736016666667,1,12,11161.0
COURT SQ,TU12,0.735716666667,2,0,14143.0
BLEECKER ST,TU20,0.735416666667,1,12,11125.0
137 ST CITY COL,FR12,0.735379166667,2,0,14122.75
BERGEN ST,WE16,0.735208333333,2,0,14112.5
FLUSHING-MAIN,MO12,0.734933333333,0,0,44096.0
BOROUGH HALL,TU20,0.734116666667,2,0,14047.0
CHRISTOPHER ST,WE8,0.734070873003,2,2,11044.2523802
116 ST,SA20,0.733654166667,2,0,14019.25
BROAD ST,TH12,0.7322875,1,14,7937.25
BERGEN ST,TU16,0.732129166667,2,0,13927.75
BROAD ST,TU12,0.731066666667,1,14,7864.0
CATHEDRAL PKWY,SU12,0.731008333333,2,0,13860.5
BROAD ST,WE12,0.730954166667,1,14,7857.25
CHRISTOPHER ST,TH8,0.730765358245,2,2,10845.9214947
W 4 ST-WASH SQ,WE0,0.730145833333,2,2,10808.75
116 ST,FR20,0.7298125,2,0,13788.75
33 ST-RAWSON ST,MO12,0.729533333333,2,0,13772.0
BLEECKER ST,FR8,0.729283333333,1,12,10757.0
145 ST,MO16,0.728983333333,1,0,28739.0
137 ST CITY COL,TH12,0.728975,2,0,13738.5
137 ST CITY COL,WE12,0.728620833333,2,0,13717.25
BLEECKER ST,SA12,0.728566666667,1,12,10714.0
BLEECKER ST,SU16,0.72855,1,12,10713.0
WALL ST,SU20,0.728391666667,1,15,6203.5
137 ST CITY COL,TU8,0.728183333333,2,0,13691.0
BOWLING GREEN,SU12,0.728166666667,1,12,10690.0
BOWLING GREEN,TU20,0.728016666667,1,12,10681.0
FRANKLIN AV,FR16,0.727908333333,2,0,13674.5
DEKALB AV,SU16,0.727208333333,2,0,13632.5
FRANKLIN AV,WE12,0.727070833333,2,0,13624.25
CHRISTOPHER ST,TU8,0.726321315725,2,2,10579.2789435
BEDFORD AV,FR8,0.725816666667,1,0,28549.0
BLEECKER ST,MO12,0.725716666667,1,12,10543.0
BERGEN ST,FR12,0.7255125,2,0,13530.75
86 ST,MO4,0.724820833333,0,0,43489.25
CHAMBERS ST,SU16,0.724787789905,1,1,26987.2673943
VERNON-JACKSON,MO16,0.724633333333,2,1,11978.0
CHRISTOPHER ST,MO12,0.7242831965,2,2,10456.99179
137 ST CITY COL,FR8,0.724095833333,2,0,13445.75
RECTOR ST,SA12,0.7239,1,14,7434.0
JAY ST-METROTEC,MO20,0.723633333333,2,0,13418.0
BLEECKER ST,MO8,0.723566666667,1,12,10414.0
137 ST CITY COL,TU12,0.723558333333,2,0,13413.5
FRANKLIN AV,TH12,0.722179166667,2,0,13330.75
86 ST,SA20,0.7220125,0,0,43320.75
81 ST-MUSEUM,WE20,0.721879166667,2,1,11812.75
103 ST-CORONA,FR12,0.72175,2,0,13305.0
VERNON-JACKSON,SA12,0.72065,2,1,11739.0
BOROUGH HALL,SU12,0.720533333333,2,0,13232.0
W 4 ST-WASH SQ,TU0,0.720429166667,2,2,10225.75
116 ST,MO20,0.7204125,2,0,13224.75
145 ST,MO12,0.72035,1,0,28221.0
QUEENSBORO PLZ,WE12,0.72025,2,0,13215.0
HOYT ST,TH16,0.720183333333,2,0,13211.0
BOWLING GREEN,WE4,0.720066666667,1,12,10204.0
81 ST-MUSEUM,SU16,0.719870833333,2,1,11692.25
137 ST CITY COL,WE4,0.7196625,2,0,13179.75
BOROUGH HALL,SU16,0.7196,2,0,13176.0
BEDFORD AV,MO8,0.719333333333,1,0,28160.0
103 ST,TU20,0.719315,2,0,13158.9
CHRISTOPHER ST,FR8,0.718351457275,2,2,10101.0874365
RECTOR ST,SU16,0.718166666667,1,14,7090.0
59 ST,TU20,0.718083333333,0,0,43085.0
NOSTRAND AV,WE8,0.717966666667,1,0,28078.0
FRANKLIN AV,TU12,0.7178125,2,0,13068.75
JAY ST-METROTEC,SA20,0.717633333333,2,0,13058.0
CHURCH AV,WE4,0.71755,0,0,43053.0
BERGEN ST,TH12,0.717229166667,2,0,13033.75
QUEENSBORO PLZ,TH12,0.716983333333,2,0,13019.0
CATHEDRAL PKWY,MO4,0.7169375,2,0,13016.25
RECTOR ST,SU12,0.716783333333,1,14,7007.0
145 ST,WE4,0.71655,1,0,27993.0
VERNON-JACKSON,FR12,0.71615,2,1,11469.0
BERGEN ST,WE12,0.716053664983,2,0,12963.219899
VERNON-JACKSON,TH12,0.715983333333,2,1,11459.0
103 ST-CORONA,TH12,0.71585,2,0,12951.0
HOYT ST,WE16,0.715833333333,2,0,12950.0
CATHEDRAL PKWY,SA16,0.7156875,2,0,12941.25
COURT SQ-23 ST,WE16,0.715616666667,2,0,12937.0
81 ST-MUSEUM,SA16,0.715366666667,2,1,11422.0
BOWLING GREEN,TU4,0.715,1,12,9900.0
103 ST-CORONA,SA4,0.714966666667,2,0,12898.0
HOYT-SCHER,MO16,0.71485,2,0,12891.0
CORTLANDT ST,TH12,0.7148,1,10,12888.0
BERGEN ST,MO8,0.714075842732,2,0,12844.5505639
161/YANKEE STAD,SU16,0.713915416667,1,0,27834.925
81 ST-MUSEUM,SU12,0.7138875,2,1,11333.25
COURT SQ-23 ST,TH16,0.71385,2,0,12831.0
CHAMBERS ST,MO20,0.713831148238,1,1,26329.8688943
COURT SQ-23 ST,TU16,0.7134,2,0,12804.0
50 ST,WE12,0.713372222222,0,0,42802.3333333
137 ST CITY COL,TU4,0.713025,2,0,12781.5
BOWLING GREEN,TH4,0.712233333333,1,12,9734.0
QUEENSBORO PLZ,TU12,0.71205,2,0,12723.0
CHRISTOPHER ST,SA12,0.711866600529,2,2,9711.99603175
HOUSTON ST,MO16,0.711808333333,1,5,20208.5
FRANKLIN AV,SA12,0.711754166667,2,0,12705.25
137 ST CITY COL,TH4,0.7117,2,0,12702.0
161/YANKEE STAD,WE20,0.711655833333,1,0,27699.35
137 ST CITY COL,SA12,0.7114125,2,0,12684.75
W 4 ST-WASH SQ,SU8,0.710804166667,2,2,9648.25
FRANKLIN AV,WE4,0.710454166667,2,0,12627.25
TREMONT AV,FR4,0.71015,2,0,12609.0
QUEENS PLAZA,MO12,0.709433333333,2,0,12566.0
137 ST CITY COL,MO12,0.709183333333,2,0,12551.0
103 ST-CORONA,TU12,0.709116666667,2,0,12547.0
YORK ST,FR12,0.708604166667,2,1,11016.25
BLEECKER ST,MO20,0.708533333333,1,12,9512.0
BERGEN ST,MO16,0.70825625,2,0,12495.375
HOYT ST,TU16,0.708083333333,2,0,12485.0
103 ST-CORONA,SU8,0.708016666667,2,0,12481.0
103 ST-CORONA,WE16,0.70785,2,0,12471.0
SPRING ST,SU16,0.707816666667,1,7,16969.0
BROAD ST,MO12,0.7068,1,14,6408.0
77 ST,FR16,0.7067625,0,0,42405.75
BERGEN ST,TU12,0.70611801403,2,0,12367.0808418
FRANKLIN AV,TU16,0.7059625,2,0,12357.75
137 ST CITY COL,WE8,0.705839239555,2,0,12350.3543733
CHURCH AV,TU4,0.705695833333,0,0,42341.75
FRANKLIN AV,WE16,0.705675,2,0,12340.5
BOWLING GREEN,FR4,0.704766666667,1,12,9286.0
137 ST CITY COL,FR4,0.704658333333,2,0,12279.5
FRANKLIN AV,TU4,0.7045375,2,0,12272.25
FRANKLIN AV,TH16,0.7043875,2,0,12263.25
CHRISTOPHER ST,SU20,0.704107926529,2,2,9246.47559176
81 ST-MUSEUM,SA12,0.703183333333,2,1,10691.0
103 ST-CORONA,FR16,0.70305,2,0,12183.0
RECTOR ST,TH20,0.7028,1,14,6168.0
103 ST-CORONA,SA12,0.702733333333,2,0,12164.0
HOUSTON ST,FR16,0.702670833333,1,5,19660.25
BERGEN ST,MO12,0.702404166667,2,0,12144.25
137 ST CITY COL,MO8,0.701966666667,2,0,12118.0
BLEECKER ST,SA20,0.70195,1,12,9117.0
FRANKLIN AV,MO12,0.7017125,2,0,12102.75
7 AV,FR16,0.701641666667,0,0,42098.5
HIGH ST,FR12,0.701283333333,2,2,9077.0
116 ST-COLUMBIA,MO12,0.701025,2,0,12061.5
103 ST-CORONA,MO12,0.700933333333,2,0,12056.0
HIGH ST,TH8,0.700583333333,2,2,9035.0
HOYT ST,FR16,0.700533333333,2,0,12032.0
BURNSIDE AV,WE8,0.70005,2,0,12003.0
SPRING ST,SA12,0.69945,1,7,16467.0
FRANKLIN AV,TH4,0.699370833333,2,0,11962.25
JAY ST-METROTEC,FR20,0.6992,2,0,11952.0
103 ST-CORONA,SU12,0.699183333333,2,0,11951.0
VERNON-JACKSON,SA16,0.698991666667,2,1,10439.5
CORTLANDT ST,WE12,0.698946184717,1,10,11936.771083
JAY ST-METROTEC,SU8,0.6989,2,0,11934.0
8 AV,MO16,0.698841666667,0,0,41930.5
FLUSHING-MAIN,SA12,0.698266666667,0,0,41896.0
QUEENSBORO PLZ,MO12,0.6979,2,0,11874.0
FLUSHING-MAIN,SA8,0.6977,0,0,41862.0
QUEENSBORO PLZ,WE8,0.69765,2,0,11859.0
BURNSIDE AV,TU8,0.697466666667,2,0,11848.0
161/YANKEE STAD,TH20,0.697039444445,1,0,26822.3666667
TREMONT AV,TH4,0.6970375,2,0,11822.25
VERNON-JACKSON,WE12,0.696666666667,2,1,10300.0
145 ST,TH4,0.6963,1,0,26778.0
HIGH ST,WE8,0.6961,2,2,8766.0
QUEENSBORO PLZ,TH8,0.6956,2,0,11736.0
RECTOR ST,WE20,0.69535,1,14,5721.0
GRAND ST,MO16,0.695283333333,0,0,41717.0
161/YANKEE STAD,TU20,0.694851944445,1,0,26691.1166667
FLUSHING-MAIN,TH12,0.694733333333,0,0,41684.0
96 ST,SU12,0.6944875,0,0,41669.25
QUEENS PLAZA,FR16,0.694141666667,2,0,11648.5
81 ST-MUSEUM,TH20,0.6938875,2,1,10133.25
BROAD ST,TH20,0.693875,1,14,5632.5
BROAD ST,WE20,0.6936625,1,14,5619.75
BLEECKER ST,FR20,0.693583333333,1,12,8615.0
103 ST-CORONA,TU16,0.693433333333,2,0,11606.0
BERGEN ST,WE4,0.693,2,0,11580.0
CHRISTOPHER ST,SU12,0.692871307319,2,2,8572.27843915
103 ST-CORONA,TH16,0.69255,2,0,11553.0
BROAD ST,TU20,0.692529166667,1,14,5551.75
CORTLANDT ST,TU12,0.6921875,1,10,11531.25
HOYT-SCHER,FR12,0.692166666667,2,0,11530.0
BOWLING GREEN,MO20,0.691916666667,1,12,8515.0
BERGEN ST,TU4,0.691858333333,2,0,11511.5
145 ST,SA8,0.691566666667,1,0,26494.0
137 ST CITY COL,FR16,0.690716666667,2,0,11443.0
137 ST CITY COL,SA8,0.6907,2,0,11442.0
HIGH ST,FR8,0.690416666667,2,2,8425.0
VERNON-JACKSON,TU12,0.690333333333,2,1,9920.0
BLEECKER ST,SU12,0.690283333333,1,12,8417.0
137 ST CITY COL,TH16,0.6902375,2,0,11414.25
FRANKLIN AV,FR4,0.6902125,2,0,11412.75
137 ST CITY COL,WE16,0.690129166667,2,0,11407.75
BOROUGH HALL,MO20,0.6901,2,0,11406.0
137 ST CITY COL,SU12,0.6900375,2,0,11402.25
QUEENS PLAZA,MO16,0.6898125,2,0,11388.75
BURNSIDE AV,FR8,0.689766666667,2,0,11386.0
COURT SQ,MO12,0.689583333333,2,0,11375.0
FLATBUSH AV-B.C,WE4,0.689304166667,1,0,26358.25
CATHEDRAL PKWY,SU16,0.688991666667,2,0,11339.5
TREMONT AV,MO4,0.688966666667,2,0,11338.0
RECTOR ST,TU20,0.688816666667,1,14,5329.0
QUEENSBORO PLZ,FR8,0.688766666667,2,0,11326.0
57 ST-7 AV,TU16,0.688483333333,0,0,41309.0
103 ST,SA20,0.688395833333,2,0,11303.75
CHRISTOPHER ST,MO8,0.687531072531,2,2,8251.86435185
50 ST,TH12,0.68735,0,0,41241.0
BURNSIDE AV,WE12,0.68665,2,0,11199.0
FLATBUSH AV-B.C,TU4,0.68635,1,0,26181.0
W 4 ST-WASH SQ,MO0,0.68595,2,2,8157.0
145 ST,FR4,0.685833333333,1,0,26150.0
SPRING ST,TH20,0.685766666667,1,7,15646.0
103 ST,MO20,0.685720833333,2,0,11143.25
QUEENSBORO PLZ,TU8,0.6857,2,0,11142.0
NOSTRAND AV,TU8,0.685514814815,1,0,26130.8888889
BEDFORD AV,TH16,0.685416666667,1,0,26125.0
YORK ST,WE12,0.68486875,2,1,9592.125
HOYT-SCHER,TH12,0.684766666667,2,0,11086.0
VERNON-JACKSON,MO12,0.6847,2,1,9582.0
145 ST,TU4,0.684216666667,1,0,26053.0
HOYT-SCHER,WE12,0.684083333333,2,0,11045.0
137 ST CITY COL,TU16,0.6839125,2,0,11034.75
HOYT ST,MO16,0.683333333333,2,0,11000.0
JKSN HT-ROOSVLT,FR16,0.682866666667,0,0,40972.0
BERGEN ST,TH4,0.682858333333,2,0,10971.5
COURT SQ-23 ST,FR16,0.682616666667,2,0,10957.0
VERNON-JACKSON,SU12,0.682366666667,2,1,9442.0
CHAMBERS ST,SU12,0.682317018128,1,1,24439.0210877
JKSN HT-ROOSVLT,WE4,0.6823,0,0,40938.0
CHURCH AV,TH4,0.68215,0,0,40929.0
103 ST-CORONA,MO16,0.68205,2,0,10923.0
YORK ST,TH12,0.68185,2,1,9411.0
BOWLING GREEN,MO4,0.681366666667,1,12,7882.0
57 ST-7 AV,TH16,0.681233333333,0,0,40874.0
CATHEDRAL PKWY,SA8,0.681004166667,2,0,10860.25
BEDFORD AV,FR16,0.68035,1,0,25821.0
RECTOR ST,SA8,0.680266666667,1,14,4816.0
BURNSIDE AV,TU12,0.6797,2,0,10782.0
BURNSIDE AV,TH12,0.679675,2,0,10780.5
VERNON-JACKSON,WE4,0.678966666667,2,1,9238.0
BEDFORD AV,SU16,0.678816666667,1,0,25729.0
HOYT-SCHER,TU12,0.678816666667,2,0,10729.0
SPRING ST,WE20,0.678566666667,1,7,15214.0
57 ST-7 AV,WE16,0.678316666667,0,0,40699.0
NOSTRAND AV,MO8,0.678133333333,1,0,25688.0
HIGH ST,TH12,0.67795,2,2,7677.0
81 ST-MUSEUM,WE8,0.6775875,2,1,9155.25
HOUSTON ST,FR12,0.677508333333,1,5,18150.5
BURNSIDE AV,FR12,0.676883333333,2,0,10613.0
JAMAICA 179 ST,WE4,0.676783333333,0,0,40607.0
VERNON-JACKSON,TU4,0.676716666667,2,1,9103.0
CORTLANDT ST,SA16,0.676520833333,1,10,10591.25
FRANKLIN AV,MO16,0.676441666667,2,0,10586.5
QUEENSBORO PLZ,MO8,0.6763,2,0,10578.0
BOWLING GREEN,FR20,0.675933333333,1,12,7556.0
WALL ST,FR0,0.675666666667,1,15,3040.0
KEW GARDENS,TU8,0.675645833333,0,0,40538.75
HIGH ST,TU8,0.675566666667,2,2,7534.0
BURNSIDE AV,WE4,0.6753,2,0,10518.0
YORK ST,TU12,0.675166666667,2,1,9010.0
HIGH ST,WE12,0.675116666667,2,2,7507.0
103 ST,FR20,0.675011580882,2,0,10500.6948529
137 ST CITY COL,MO4,0.674908333333,2,0,10494.5
81 ST-MUSEUM,TU20,0.674645833333,2,1,8978.75
81 ST-MUSEUM,FR8,0.673941666667,2,1,8936.5
81 ST-MUSEUM,TH8,0.673766666667,2,1,8926.0
36 AV,TH8,0.6734,2,0,10404.0
81 ST-MUSEUM,TU8,0.6733625,2,1,8901.75
BROAD ST,MO20,0.672929166667,1,14,4375.75
145 ST,SU12,0.672233333333,1,0,25334.0
TREMONT AV,TU8,0.67185,2,0,10311.0
SPRING ST,TH8,0.6718,1,7,14808.0
VERNON-JACKSON,TH4,0.671666666667,2,1,8800.0
FRANKLIN AV,SU12,0.671452083333,2,0,10287.125
COURT SQ,WE8,0.671333333333,2,0,10280.0
HIGH ST,TU12,0.671183333333,2,2,7271.0
137 ST CITY COL,MO16,0.67115,2,0,10269.0
36 AV,TU8,0.67105,2,0,10263.0
VERNON-JACKSON,SA8,0.670283333333,2,1,8717.0
RECTOR ST,MO20,0.669466666667,1,14,4168.0
WALL ST,TH0,0.669333333333,1,15,2660.0
CHURCH AV,FR4,0.669291666667,0,0,40157.5
RECTOR ST,SU8,0.669133333333,1,14,4148.0
BURNSIDE AV,FR4,0.668883333333,2,0,10133.0
KEW GARDENS,WE8,0.668683333333,0,0,40121.0
HIGH ST,MO12,0.66855,2,2,7113.0
JKSN HT-ROOSVLT,TH4,0.667883333333,0,0,40073.0
WALL ST,WE0,0.667533333333,1,15,2552.0
CATHEDRAL PKWY,SU8,0.667491666667,2,0,10049.5
BURNSIDE AV,TH4,0.66745,2,0,10047.0
BURNSIDE AV,TU4,0.66735,2,0,10041.0
BURNSIDE AV,MO8,0.666733333333,2,0,10004.0
WALL ST,SA0,0.666416666667,1,15,2485.0
86 ST,FR20,0.666395833333,0,0,39983.75
COURT SQ-23 ST,MO16,0.666166666667,2,0,9970.0
86 ST,MO20,0.666158333333,0,0,39969.5
WALL ST,SA4,0.666125,1,15,2467.5
FRANKLIN AV,MO4,0.6659,2,0,9954.0
FRANKLIN AV,SA16,0.665775,2,0,9946.5
COURT SQ,TU8,0.664316666667,2,0,9859.0
RECTOR ST,FR20,0.664116666667,1,14,3847.0
CORTLANDT ST,MO12,0.664095833333,1,10,9845.75
QUEENSBORO PLZ,SA12,0.663883333333,2,0,9833.0
FLATBUSH AV-B.C,TH4,0.663883333333,1,0,24833.0
50 ST,TU12,0.663833333333,0,0,39830.0
BERGEN ST,FR4,0.6637375,2,0,9824.25
116 ST,SU20,0.663183333333,2,0,9791.0
36 AV,FR8,0.663016666667,2,0,9781.0
BOROUGH HALL,SA8,0.662766666667,2,0,9766.0
DEKALB AV,TH20,0.662595833333,2,0,9755.75
BOROUGH HALL,FR20,0.662216666667,2,0,9733.0
COURT SQ,TH8,0.66215,2,0,9729.0
YORK ST,SA16,0.661920833333,2,1,8215.25
KEW GARDENS,TH8,0.66188125,0,0,39712.875
CATHEDRAL PKWY,TH20,0.661741666667,2,0,9704.5
SPRING ST,TU20,0.661466666667,1,7,14188.0
CATHEDRAL PKWY,WE20,0.6608,2,0,9648.0
DEKALB AV,SA20,0.660445833333,2,0,9626.75
BLEECKER ST,SU20,0.660083333333,1,12,6605.0
ATL AV-BARCLAY,SA0,0.659983333333,2,0,9599.0
BEDFORD AV,WE16,0.6599,1,0,24594.0
CORTLANDT ST,SA12,0.659717749112,1,10,9583.06494669
VERNON-JACKSON,FR4,0.6597,2,1,8082.0
137 ST CITY COL,SU8,0.659583333333,2,0,9575.0
CHURCH AV,MO8,0.659579166667,0,0,39574.75
JKSN HT-ROOSVLT,SA12,0.65935,0,0,39561.0
SPRING ST,FR8,0.659183333333,1,7,14051.0
